canonicalProductId,generatedStableProductId,canonicalProductKey,canonicalWorkId,canonicalEditionId,title,authorDisplayName,format,rawFormat,isbn13,legacyOrAudioIdentifier,asin,publicationDate,distributionState,knownChannels,productRelationship,rawLegacyStatus,legacyStatusInterpretation,rawHouse,legacyHouseInterpretation,rawContract,legacyContractInterpretation,sourceRowNumber,existingAssetMatched
b5ab58e1-c47a-f111-ab0f-6045bdd69738,863c6c90-e9f6-5e0f-a6f2-28e792d5ea7f,identifier:9781954414457,d5084bcd-c27a-f111-ab0f-00224820105b,98ed37d9-3ffa-555e-a7e5-f9c2068239db,My ABC's,Christy Grogg,EBOOK,Ebook - EPUB,9781954414457,,,2022-07-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,154,true
919b5ee2-c47a-f111-ab0f-000d3a1a9efa,aa89d309-91b4-520c-af64-0d2768e48665,identifier:9781954414464,d5084bcd-c27a-f111-ab0f-00224820105b,98ed37d9-3ffa-555e-a7e5-f9c2068239db,My ABC's,Christy Grogg,PAPERBACK,Paperback,9781954414464,,,2022-07-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,155,true
6028bee3-c47a-f111-ab0f-00224820105b,a04c818d-27aa-5322-ace9-ce45c93a21c8,identifier:9781954414471,c3f603d3-c27a-f111-ab0f-000d3a14673b,f42d8bad-5328-5bab-a5d2-99d41a4da1d8,The Master's Piece,Sylvia Benson,EBOOK,Ebook - EPUB,9781954414471,,,2022-08-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,156,true
91402ce3-c47a-f111-ab0f-6045bdd69435,1102266f-4166-5cef-a2d8-7baf7b6cea90,identifier:9781954414488,c3f603d3-c27a-f111-ab0f-000d3a14673b,f42d8bad-5328-5bab-a5d2-99d41a4da1d8,The Master's Piece,Sylvia Benson,PAPERBACK,Paperback,9781954414488,,,2022-08-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,157,true
049780e2-c47a-f111-ab0f-6045bdd69678,62d99ad3-53cf-5475-af63-431ce11de292,identifier:9781954414495,0b6386cf-c37a-f111-ab0f-000d3a14673b,99c1b020-fd4a-5e26-ad65-0fd7f6106834,The I Am in Me,Tekisha Wimbush,EBOOK,Digital online,9781954414495,,,2022-10-15,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,158,true
9a9b5ee2-c47a-f111-ab0f-000d3a1a9efa,eca986aa-4568-5e3c-a584-0eb5f8905e1d,identifier:9781954414501,0b6386cf-c37a-f111-ab0f-000d3a14673b,99c1b020-fd4a-5e26-ad65-0fd7f6106834,The I Am in Me,Tekisha Wimbush,PAPERBACK,Paperback,9781954414501,,,2022-10-15,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,159,true
2bdddfe2-c47a-f111-ab0f-7c1e525b15c2,85b30bdf-9bfc-5bec-a058-365e0eb0d872,identifier:9781954414518,3d37c9d0-c37a-f111-ab0f-6045bdd69678,658ad300-150c-53f4-a550-6d839b1e60c6,The I Am in Me Part 2,Tekisha Wimbush,EBOOK,Ebook,9781954414518,,,2023-05-15,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,160,true
bfab58e1-c47a-f111-ab0f-6045bdd69738,99129ca5-eeae-5c36-af1c-fe701a540ab5,identifier:9781954414525,3d37c9d0-c37a-f111-ab0f-6045bdd69678,658ad300-150c-53f4-a550-6d839b1e60c6,The I Am in Me Part 2,Tekisha Wimbush,PAPERBACK,Paperback,9781954414525,,,2023-05-15,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,161,true
b3402ce3-c47a-f111-ab0f-6045bdd69435,b9627338-ca55-59b6-a631-bbb246d8047b,identifier:9781954414532,79064bcd-c27a-f111-ab0f-00224820105b,8d8fb989-27e3-5717-a782-e5d6c697f660,According to Mark,Alice Pryor,EBOOK,Digital online,9781954414532,,,2022-09-16,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,162,true
c9ab58e1-c47a-f111-ab0f-6045bdd69738,4f3ef679-d41f-508d-a60a-fb0e65b3b4d8,identifier:9781954414549,79064bcd-c27a-f111-ab0f-00224820105b,8d8fb989-27e3-5717-a782-e5d6c697f660,According to Mark,Alice Pryor,PAPERBACK,Paperback,9781954414549,,,2022-09-16,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,163,true
069780e2-c47a-f111-ab0f-6045bdd69678,96231981-7d42-577d-a208-21420fd51edb,identifier:9781954414556,604797d0-c27a-f111-ab0f-7c1e525b15c2,c8e90cfb-4d6c-5f98-a8be-8c221876fb24,Words of a Troubled Soul,David Williams,EBOOK,Ebook - EPUB,9781954414556,,,2023-01-15,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,164,true
2775c7e6-c47a-f111-ab0f-000d3a9eacee,cc12a243-5fe6-5e85-afb4-e068c62d0495,identifier:9781954414563,604797d0-c27a-f111-ab0f-7c1e525b15c2,c8e90cfb-4d6c-5f98-a8be-8c221876fb24,Words of a Troubled Soul,David Williams,PAPERBACK,Paperback,9781954414563,,,2023-01-15,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,165,true
08567be2-c47a-f111-ab0f-000d3a14673b,5ae407c8-d9a4-574a-a14c-9bffcba55522,identifier:9781954414570,7b064bcd-c27a-f111-ab0f-00224820105b,eb551dfc-6ed4-5a07-a82d-007fd41bfea8,Almost Happy,Jaylonna Stevette,EBOOK,Ebook - EPUB,9781954414570,,,2023-05-15,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA)/AC (EBC),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,166,true
ca402ce3-c47a-f111-ab0f-6045bdd69435,5eec00ad-d1d1-5375-a13c-5c739ec7e06b,identifier:9781954414587,7b064bcd-c27a-f111-ab0f-00224820105b,eb551dfc-6ed4-5a07-a82d-007fd41bfea8,Almost Happy,Jaylonna Stevette,PAPERBACK,Paperback,9781954414587,,,2023-05-15,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,167,true
2a75c7e6-c47a-f111-ab0f-000d3a9eacee,e55a9e05-b4c7-51d0-aa64-307f0a9ee6c5,identifier:9781954414594,7b064bcd-c27a-f111-ab0f-00224820105b,eb551dfc-6ed4-5a07-a82d-007fd41bfea8,Almost Happy,Jaylonna Stevette,AUDIOBOOK,Downloadable audio file,9781954414594,,,2023-05-15,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,168,true
9b9b5ee2-c47a-f111-ab0f-000d3a1a9efa,130a789d-fe2c-58a7-aad5-5831335936ce,identifier:9781954414600,d6f603d3-c27a-f111-ab0f-000d3a14673b,72e55446-e623-5d1a-ae3a-3c39ed480571,The Flame,Dennis Brown,EBOOK,Ebook,9781954414600,,,,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,169,true
ea402ce3-c47a-f111-ab0f-6045bdd69435,8d726990-d733-50b8-a6c3-5607f70fe973,identifier:9781954414617,885f72d0-c27a-f111-ab0f-6045bdd69738,0e0a4291-c83c-5f11-a809-4161674a5189,The Healed Me,Maurche Reed,EBOOK,Digital online,9781954414617,,,2023-05-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,170,true
0d567be2-c47a-f111-ab0f-000d3a14673b,e0f2a65d-fbd4-5609-a9bc-111c8211903f,identifier:9781954414624,885f72d0-c27a-f111-ab0f-6045bdd69738,0e0a4291-c83c-5f11-a809-4161674a5189,The Healed Me,Maurche Reed,PAPERBACK,Paperback,9781954414624,,,2023-05-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,171,true
4d2ebee3-c47a-f111-ab0f-00224820105b,fc6699d8-2bc3-5d1b-a5b0-d02554a1c339,identifier:9781954414631,8f5f72d0-c27a-f111-ab0f-6045bdd69738,075ec02c-65e5-52a2-aa12-f1ece84252e5,The Never Before Told Story of the Gelatin Monster,Shaniqua Williams,EBOOK,Digital online,9781954414631,,,2023-05-15,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,172,true
3ddddfe2-c47a-f111-ab0f-7c1e525b15c2,8e4429f7-3836-580a-a1e5-49aed38a777b,identifier:9781954414648,8f5f72d0-c27a-f111-ab0f-6045bdd69738,075ec02c-65e5-52a2-aa12-f1ece84252e5,The Never Before Told Story of the Gelatin Monster,Shaniqua Williams,PAPERBACK,Paperback,9781954414648,,,2023-05-15,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,173,true
c78f78e8-c47a-f111-ab0f-000d3a1a9efa,e0ee1171-8788-5303-a6b2-965d8758d2fa,identifier:9781954414655,935f72d0-c27a-f111-ab0f-6045bdd69738,365c1e5d-6d47-5a9f-a260-657cdb2a5b35,Warrior's Breed,Dean Wilson,EBOOK,Digital online,9781954414655,,,2023-10-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,174,true
a9735fe7-c47a-f111-ab0f-6045bdd69738,71696a42-ec9f-58b1-aa71-1411d6f21f7a,identifier:9781954414662,935f72d0-c27a-f111-ab0f-6045bdd69738,365c1e5d-6d47-5a9f-a260-657cdb2a5b35,Warrior's Breed,Dean Wilson,PAPERBACK,Paperback,9781954414662,,,2023-10-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,175,true
c88f78e8-c47a-f111-ab0f-000d3a1a9efa,4d2350ea-795e-5e72-ad48-24e7c77af707,identifier:9781954414679,19e01ad3-c27a-f111-ab0f-6045bdd69678,5052cd3b-f2f9-5385-ad1b-d1730b577e3e,The Princess and the Black-eyed Pea,Deborah Eiland,EBOOK,Digital online,9781954414679,,,2023-03-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,176,true
5030bee3-c47a-f111-ab0f-00224820105b,6653b073-532a-5e90-a0ef-9e44775bb702,identifier:9781954414686,19e01ad3-c27a-f111-ab0f-6045bdd69678,5052cd3b-f2f9-5385-ad1b-d1730b577e3e,The Princess and the Black-eyed Pea,Deborah Eiland,HARDCOVER,Hardback,9781954414686,,,2023-03-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,177,true
ca8f78e8-c47a-f111-ab0f-000d3a1a9efa,ac51d50d-af87-5e22-aad9-036e5eb04f27,identifier:9781954414693,19e01ad3-c27a-f111-ab0f-6045bdd69678,5052cd3b-f2f9-5385-ad1b-d1730b577e3e,The Princess and the Black-eyed Pea,Deborah Eiland,PAPERBACK,Paperback,9781954414693,,,2023-03-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,178,true
5230bee3-c47a-f111-ab0f-00224820105b,0fcf85c4-d7f4-5610-a829-3b869b425dda,identifier:9781954414709,998797ca-c27a-f111-ab0f-7c1e525b15c2,96a3dbf1-7894-5ad3-ac54-ed8e90203410,BEE Careful,Deborah Eiland,EBOOK,Digital online,9781954414709,,,2023-07-01,CURRENTLY_DISTRIBUTED,,PARALLEL_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,179,true
7e348ce8-c47a-f111-ab0f-6045bdd69678,961929c5-59de-5023-a71c-1f78c33a783f,identifier:9781954414716,998797ca-c27a-f111-ab0f-7c1e525b15c2,96a3dbf1-7894-5ad3-ac54-ed8e90203410,BEE Careful,Deborah Eiland,HARDCOVER,Hardback,9781954414716,,,2023-07-01,CURRENTLY_DISTRIBUTED,,PARALLEL_EDITION,AC (USA),OPAQUE_LEGACY_CODE,I,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,180,true
248d99e9-c47a-f111-ab0f-6045bdd69435,d534bbca-9f36-5941-ae09-712bd64610cc,identifier:9781954414723,998797ca-c27a-f111-ab0f-7c1e525b15c2,96a3dbf1-7894-5ad3-ac54-ed8e90203410,BEE Careful,Deborah Eiland,PAPERBACK,Paperback,9781954414723,,,2023-07-01,CURRENTLY_DISTRIBUTED,,PARALLEL_EDITION,AC (USA),OPAQUE_LEGACY_CODE,I,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,181,true
7f348ce8-c47a-f111-ab0f-6045bdd69678,96135764-fa68-5d25-a058-dd5e0ab7ba26,identifier:9781954414730,3e09d7cb-c27a-f111-ab0f-6045bdd69678,e156f9c3-90ad-5a95-a477-b514473538b5,7 Step Jumpstart to Becoming Your Best Self,Ericka Johnson Settles,EBOOK,Digital online,9781954414730,,,2023-04-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,182,true
81348ce8-c47a-f111-ab0f-6045bdd69678,73cafdfa-c694-53e3-aece-1a0f0d21d851,identifier:9781954414747,3e09d7cb-c27a-f111-ab0f-6045bdd69678,e156f9c3-90ad-5a95-a477-b514473538b5,7 Step Jumpstart to Becoming Your Best Self,Ericka Johnson Settles,PAPERBACK,Paperback,9781954414747,,,2023-04-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,183,true
adcddae8-c47a-f111-ab0f-7c1e525b15c2,40e7bc64-1740-517a-a235-f294cae3d6ba,identifier:9781954414754,3e09d7cb-c27a-f111-ab0f-6045bdd69678,e156f9c3-90ad-5a95-a477-b514473538b5,7 Step Jumpstart to Becoming Your Best Self,Ericka Johnson Settles,EBOOK,Digital online,9781954414754,,,2023-04-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,184,true
aae9cbe8-c47a-f111-ab0f-000d3a14673b,059adff2-3afb-5e7c-a5e3-328ddf438182,identifier:9781954414761,aa084bcd-c27a-f111-ab0f-00224820105b,8414b797-9a24-52d4-ab52-61b0e13d9f7f,Kingdom Equipment 101,Terry Stephens,EBOOK,Digital online,9781954414761,,,2023-05-15,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,185,true
b0e9cbe8-c47a-f111-ab0f-000d3a14673b,b78ecf2a-a190-57c3-aabb-9f9228d65e75,identifier:9781954414778,aa084bcd-c27a-f111-ab0f-00224820105b,8414b797-9a24-52d4-ab52-61b0e13d9f7f,Kingdom Equipment 101,Terry Stephens,PAPERBACK,Paperback,9781954414778,,,2023-05-15,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,186,true
afcddae8-c47a-f111-ab0f-7c1e525b15c2,78625b6a-ec54-537c-a7c5-ce8b11562cde,identifier:9781954414785,236386cf-c37a-f111-ab0f-000d3a14673b,63069418-e719-5a02-aeac-b9b2e4ce4560,"Your brain has too much what, mommy??",Essence Easley,PAPERBACK,Paperback,9781954414785,,,2023-12-06,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,187,true
da8f78e8-c47a-f111-ab0f-000d3a1a9efa,58fa152c-ec9a-55e4-a74e-1fea4ff90b71,identifier:9781954414792,236386cf-c37a-f111-ab0f-000d3a14673b,63069418-e719-5a02-aeac-b9b2e4ce4560,"Your brain has too much what, mommy??",Essence Easley,EBOOK,Digital online,9781954414792,,,2023-12-06,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,188,true
b3cddae8-c47a-f111-ab0f-7c1e525b15c2,9ca20879-537e-500e-a468-8e5bf56d7e4b,identifier:9781954414808,998797ca-c27a-f111-ab0f-7c1e525b15c2,95274f57-aaba-5aff-ac3b-f7117615033a,BEE Careful,Deborah Eiland,PAPERBACK,Paperback,9781954414808,,,2023-07-01,CURRENTLY_DISTRIBUTED,,PARALLEL_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,189,true
3975c7e6-c47a-f111-ab0f-000d3a9eacee,772c54da-fc7c-5de2-a7c7-ee60f38fc647,identifier:9781954414815,998797ca-c27a-f111-ab0f-7c1e525b15c2,95274f57-aaba-5aff-ac3b-f7117615033a,BEE Careful,Deborah Eiland,HARDCOVER,Hardback,9781954414815,,,2023-07-01,CURRENTLY_DISTRIBUTED,,PARALLEL_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,190,true
b7e9cbe8-c47a-f111-ab0f-000d3a14673b,e5f002ef-e336-579d-ad0a-1c52d4f9e2f7,identifier:9781954414822,998797ca-c27a-f111-ab0f-7c1e525b15c2,95274f57-aaba-5aff-ac3b-f7117615033a,BEE Careful,Deborah Eiland,EBOOK,Digital online,9781954414822,,,2023-07-01,CURRENTLY_DISTRIBUTED,,PARALLEL_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,191,true
b6735fe7-c47a-f111-ab0f-6045bdd69738,d3317ccb-bd72-51c2-afae-25b577641911,identifier:9781954414839,885f72d0-c27a-f111-ab0f-6045bdd69738,0e0a4291-c83c-5f11-a809-4161674a5189,The Healed Me,Maurche Reed,HARDCOVER,Hardback,9781954414839,,,2023-05-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,192,true
db8f78e8-c47a-f111-ab0f-000d3a1a9efa,86e0b18e-4f60-5015-af6e-23bba9e702c1,identifier:9781954414846,a05f72d0-c27a-f111-ab0f-6045bdd69738,8e10e9c9-5d1e-5a19-ade2-76eb85b17cd5,Naughty Tales,Jaylonna Stevette,PAPERBACK,Paperback,9781954414846,,,,NOT_CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,193,true
1285e8e9-c47a-f111-ab0f-00224820105b,e69c65de-33e0-541f-affb-8abea28a9f68,identifier:9781954414853,a05f72d0-c27a-f111-ab0f-6045bdd69738,8e10e9c9-5d1e-5a19-ade2-76eb85b17cd5,Naughty Tales,Jaylonna Stevette,EBOOK,Digital online,9781954414853,,,,NOT_CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,194,true
95348ce8-c47a-f111-ab0f-6045bdd69678,137e9298-6111-596d-a475-1d8d4488c988,identifier:9781954414860,5c4797d0-c27a-f111-ab0f-7c1e525b15c2,8f4abb92-3652-582f-a8c0-d5a0de9cbc73,Ordinary People Searching for Greatness,Earline Neal,PAPERBACK,Paperback,9781954414860,,,2023-08-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,195,true
bc735fe7-c47a-f111-ab0f-6045bdd69738,272b2b50-ad46-5b83-ad83-024b79642722,identifier:9781954414877,5c4797d0-c27a-f111-ab0f-7c1e525b15c2,8f4abb92-3652-582f-a8c0-d5a0de9cbc73,Ordinary People Searching for Greatness,Earline Neal,HARDCOVER,Hardback,9781954414877,,,2023-08-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,196,true
f08f78e8-c47a-f111-ab0f-000d3a1a9efa,f76e360b-0d1a-5ec1-a9ae-af92ea6ff106,identifier:9781954414884,5c4797d0-c27a-f111-ab0f-7c1e525b15c2,8f4abb92-3652-582f-a8c0-d5a0de9cbc73,Ordinary People Searching for Greatness,Earline Neal,EBOOK,Digital online,9781954414884,,,2023-08-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,197,true
348d99e9-c47a-f111-ab0f-6045bdd69435,c80ca0ac-6b59-5635-a3ac-cb6a72503784,identifier:9781954414891,928904ca-c27a-f111-ab0f-6045bdd69738,9166a950-30f1-5785-ad93-6e790c3327d2,Biblical Prescriptions for Life's Troubles,Terry Stephens,PAPERBACK,Paperback,9781954414891,,,2023-07-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,198,true
358d99e9-c47a-f111-ab0f-6045bdd69435,a6b83535-c3fa-5b46-a868-a5d812148b29,identifier:9781954414907,928904ca-c27a-f111-ab0f-6045bdd69738,9166a950-30f1-5785-ad93-6e790c3327d2,Biblical Prescriptions for Life's Troubles,Terry Stephens,EBOOK,Digital online,9781954414907,,,2023-07-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,199,true
96348ce8-c47a-f111-ab0f-6045bdd69678,ea02e7de-aee3-5633-acc1-7a79cf9dd882,identifier:9781954414914,80064bcd-c27a-f111-ab0f-00224820105b,c30b2e03-4203-5743-a849-d358cb4a6812,Discipline and Direction,Terry Stephens,PAPERBACK,Paperback,9781954414914,,,2023-12-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,200,true
d0cddae8-c47a-f111-ab0f-7c1e525b15c2,6839fa08-c265-5a0b-aafa-23c34d4a2b29,identifier:9781954414921,80064bcd-c27a-f111-ab0f-00224820105b,c30b2e03-4203-5743-a849-d358cb4a6812,Discipline and Direction,Terry Stephens,EBOOK,Digital online,9781954414921,,,2023-12-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,201,true
3a8d99e9-c47a-f111-ab0f-6045bdd69435,6ba53208-fac0-502d-ae15-e12239de0a78,identifier:9781954414938,554797d0-c27a-f111-ab0f-7c1e525b15c2,37fbdd81-d1c7-5e95-a347-255dc5e30a48,Hodge Podge of Life,Mildred Beard,PAPERBACK,Paperback,9781954414938,,,2023-11-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,202,true
c1735fe7-c47a-f111-ab0f-6045bdd69738,0fb3d8d2-ec7a-5988-a667-eff4ca7cc311,identifier:9781954414945,554797d0-c27a-f111-ab0f-7c1e525b15c2,37fbdd81-d1c7-5e95-a347-255dc5e30a48,Hodge Podge of Life,Mildred Beard,EBOOK,Digital online,9781954414945,,,2023-11-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,203,true
1985e8e9-c47a-f111-ab0f-00224820105b,b81f19d6-a1ef-51da-a3a1-634ecfd3f8cc,identifier:9781954414952,65137ed6-c27a-f111-ab0f-6045bdd69738,c6901cbe-3d73-58e8-a269-12621a87fc84,When Zuri Came to Earth,Gwendolyn Rucker-Carr,EBOOK,Digital online,9781954414952,,,,NOT_CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,204,true
1a85e8e9-c47a-f111-ab0f-00224820105b,c0cd5b49-c04f-5242-a9bc-75c4fdbd4dd4,identifier:9781954414969,9a1a04cd-c27a-f111-ab0f-000d3a14673b,cf78cf41-d3d7-5966-a57e-d9f9b25864b4,Love of My Life,Thaddues Smith,HARDCOVER,Hardback,9781954414969,,,2022-08-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,205,true
1c85e8e9-c47a-f111-ab0f-00224820105b,6a7b5250-048a-5f9b-a72d-32f210838c14,identifier:9781954414976,594797d0-c27a-f111-ab0f-7c1e525b15c2,dbbb6e4f-3d8c-5413-a4ee-8e2171431a0b,Mirror of Refining Insight,Marvin Grayson,HARDCOVER,Hardback,9781954414976,,,2022-07-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,206,true
418d99e9-c47a-f111-ab0f-6045bdd69435,e61bcf3a-1905-5a10-a36e-3a80485e6c6f,identifier:9781954414983,6909d7cb-c27a-f111-ab0f-6045bdd69678,073205b4-b752-5514-ae1d-3eb08e1903b9,Let Me Tell You about It,Lisa Clark,PAPERBACK,Paperback,9781954414983,,,2022-09-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,207,true
1e85e8e9-c47a-f111-ab0f-00224820105b,5756ad1c-f1fc-529e-adc4-12b5a2f77133,identifier:9781954414990,6909d7cb-c27a-f111-ab0f-6045bdd69678,073205b4-b752-5514-ae1d-3eb08e1903b9,Let Me Tell You about It,Lisa Clark,EBOOK,Digital online,9781954414990,,,2022-09-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,208,true
